Age,Location,Audio File,Mfcc File,Word,Annotation
10-12 years,Rajasthan,./All/3516/HI_S3_W_4.mp3,mfcc_files/./All/3516/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/3399/HI_S3_W_4.mp3,mfcc_files/./All/3399/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/1649/HI_S3_W_4.mp3,mfcc_files/./All/1649/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/4299/HI_S3_W_4.mp3,mfcc_files/./All/4299/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/5053/HI_S3_W_4.mp3,mfcc_files/./All/5053/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/3807/HI_S3_W_4.mp3,mfcc_files/./All/3807/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/3015/HI_S3_W_4.mp3,mfcc_files/./All/3015/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/4685/HI_S3_W_4.mp3,mfcc_files/./All/4685/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/5070/HI_S3_W_4.mp3,mfcc_files/./All/5070/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/5078/HI_S3_W_4.mp3,mfcc_files/./All/5078/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/5133/HI_S3_W_4.mp3,mfcc_files/./All/5133/HI_S3_W_4.csv,fox,Correct
7-10 years,Rajasthan,./All/3826/HI_S3_W_4.mp3,mfcc_files/./All/3826/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/3560/HI_S3_W_4.mp3,mfcc_files/./All/3560/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/2891/HI_S3_W_4.mp3,mfcc_files/./All/2891/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/5019/HI_S3_W_4.mp3,mfcc_files/./All/5019/HI_S3_W_4.csv,fox,Correct
7-10 years,Rajasthan,./All/4657/HI_S3_W_4.mp3,mfcc_files/./All/4657/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/3181/HI_S3_W_4.mp3,mfcc_files/./All/3181/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/5019/HI_S3_W_4.mp3,mfcc_files/./All/5019/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/4972/HI_S3_W_4.mp3,mfcc_files/./All/4972/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/5280/HI_S3_W_4.mp3,mfcc_files/./All/5280/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/2737/HI_S3_W_4.mp3,mfcc_files/./All/2737/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/3234/HI_S3_W_4.mp3,mfcc_files/./All/3234/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/4226/HI_S3_W_4.mp3,mfcc_files/./All/4226/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/5234/HI_S3_W_4.mp3,mfcc_files/./All/5234/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/1896/HI_S3_W_4.mp3,mfcc_files/./All/1896/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/2484/HI_S3_W_4.mp3,mfcc_files/./All/2484/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/3128/HI_S3_W_4.mp3,mfcc_files/./All/3128/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/4226/HI_S3_W_4.mp3,mfcc_files/./All/4226/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/3311/HI_S3_W_4.mp3,mfcc_files/./All/3311/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/4568/HI_S3_W_4.mp3,mfcc_files/./All/4568/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/3399/HI_S3_W_4.mp3,mfcc_files/./All/3399/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/5093/HI_S3_W_4.mp3,mfcc_files/./All/5093/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/4516/HI_S3_W_4.mp3,mfcc_files/./All/4516/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/5205/HI_S3_W_4.mp3,mfcc_files/./All/5205/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/1649/HI_S3_W_4.mp3,mfcc_files/./All/1649/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/3141/HI_S3_W_4.mp3,mfcc_files/./All/3141/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/2886/HI_S3_W_4.mp3,mfcc_files/./All/2886/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/4970/HI_S3_W_4.mp3,mfcc_files/./All/4970/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/3128/HI_S3_W_4.mp3,mfcc_files/./All/3128/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/4107/HI_S3_W_4.mp3,mfcc_files/./All/4107/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/4984/HI_S3_W_4.mp3,mfcc_files/./All/4984/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/2542/HI_S3_W_4.mp3,mfcc_files/./All/2542/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/3180/HI_S3_W_4.mp3,mfcc_files/./All/3180/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/4816/HI_S3_W_4.mp3,mfcc_files/./All/4816/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/4820/HI_S3_W_4.mp3,mfcc_files/./All/4820/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/3148/HI_S3_W_4.mp3,mfcc_files/./All/3148/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/1752/HI_S3_W_4.mp3,mfcc_files/./All/1752/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/4946/HI_S3_W_4.mp3,mfcc_files/./All/4946/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/2860/HI_S3_W_4.mp3,mfcc_files/./All/2860/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/4685/HI_S3_W_4.mp3,mfcc_files/./All/4685/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/1752/HI_S3_W_4.mp3,mfcc_files/./All/1752/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/3915/HI_S3_W_4.mp3,mfcc_files/./All/3915/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/3915/HI_S3_W_4.mp3,mfcc_files/./All/3915/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/4420/HI_S3_W_4.mp3,mfcc_files/./All/4420/HI_S3_W_4.csv,fox,Correct
7-10 years,Rajasthan,./All/4452/HI_S3_W_4.mp3,mfcc_files/./All/4452/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/3330/HI_S3_W_4.mp3,mfcc_files/./All/3330/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/2886/HI_S3_W_4.mp3,mfcc_files/./All/2886/HI_S3_W_4.csv,fox,Correct
5-7 years,Rajasthan,./All/3488/HI_S3_W_4.mp3,mfcc_files/./All/3488/HI_S3_W_4.csv,fox,Correct
7-10 years,Rajasthan,./All/4612/HI_S3_W_4.mp3,mfcc_files/./All/4612/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/3775/HI_S3_W_4.mp3,mfcc_files/./All/3775/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/5208/HI_S3_W_4.mp3,mfcc_files/./All/5208/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/3234/HI_S3_W_4.mp3,mfcc_files/./All/3234/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/4420/HI_S3_W_4.mp3,mfcc_files/./All/4420/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/2484/HI_S3_W_4.mp3,mfcc_files/./All/2484/HI_S3_W_4.csv,fox,Correct
less than 5 years,Rajasthan,./All/5279/HI_S3_W_4.mp3,mfcc_files/./All/5279/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/3857/HI_S3_W_4.mp3,mfcc_files/./All/3857/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/3429/HI_S3_W_4.mp3,mfcc_files/./All/3429/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/1710/HI_S3_W_4.mp3,mfcc_files/./All/1710/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/4299/HI_S3_W_4.mp3,mfcc_files/./All/4299/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/5133/HI_S3_W_4.mp3,mfcc_files/./All/5133/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/3015/HI_S3_W_4.mp3,mfcc_files/./All/3015/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/2908/HI_S3_W_4.mp3,mfcc_files/./All/2908/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/3246/HI_S3_W_4.mp3,mfcc_files/./All/3246/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/3807/HI_S3_W_4.mp3,mfcc_files/./All/3807/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/3547/HI_S3_W_4.mp3,mfcc_files/./All/3547/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/2336/HI_S3_W_4.mp3,mfcc_files/./All/2336/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/3330/HI_S3_W_4.mp3,mfcc_files/./All/3330/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/2025/HI_S3_W_4.mp3,mfcc_files/./All/2025/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/2934/HI_S3_W_4.mp3,mfcc_files/./All/2934/HI_S3_W_4.csv,fox,Correct
7-10 years,Rajasthan,./All/4093/HI_S3_W_4.mp3,mfcc_files/./All/4093/HI_S3_W_4.csv,fox,Correct
5-7 years,Uttar Pradesh,./All/1653/HI_S3_W_4.mp3,mfcc_files/./All/1653/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/3128/HI_S3_W_4.mp3,mfcc_files/./All/3128/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/4230/HI_S3_W_4.mp3,mfcc_files/./All/4230/HI_S3_W_4.csv,fox,Correct
5-7 years,Rajasthan,./All/5082/HI_S3_W_4.mp3,mfcc_files/./All/5082/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/3141/HI_S3_W_4.mp3,mfcc_files/./All/3141/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/4102/HI_S3_W_4.mp3,mfcc_files/./All/4102/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/4946/HI_S3_W_4.mp3,mfcc_files/./All/4946/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/4817/HI_S3_W_4.mp3,mfcc_files/./All/4817/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/3268/HI_S3_W_4.mp3,mfcc_files/./All/3268/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/4817/HI_S3_W_4.mp3,mfcc_files/./All/4817/HI_S3_W_4.csv,fox,Correct
7-10 years,Rajasthan,./All/3826/HI_S3_W_4.mp3,mfcc_files/./All/3826/HI_S3_W_4.csv,fox,Correct
less than 5 years,Rajasthan,./All/5279/HI_S3_W_4.mp3,mfcc_files/./All/5279/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/3250/HI_S3_W_4.mp3,mfcc_files/./All/3250/HI_S3_W_4.csv,fox,Correct
7-10 years,Uttar Pradesh,./All/2437/HI_S3_W_4.mp3,mfcc_files/./All/2437/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/1782/HI_S3_W_4.mp3,mfcc_files/./All/1782/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/2733/HI_S3_W_4.mp3,mfcc_files/./All/2733/HI_S3_W_4.csv,fox,Correct
7-10 years,Rajasthan,./All/4517/HI_S3_W_4.mp3,mfcc_files/./All/4517/HI_S3_W_4.csv,fox,Correct
7-10 years,Rajasthan,./All/3827/HI_S3_W_4.mp3,mfcc_files/./All/3827/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/3180/HI_S3_W_4.mp3,mfcc_files/./All/3180/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/2596/HI_S3_W_4.mp3,mfcc_files/./All/2596/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/3053/HI_S3_W_4.mp3,mfcc_files/./All/3053/HI_S3_W_4.csv,fox,Correct
5-7 years,Rajasthan,./All/3488/HI_S3_W_4.mp3,mfcc_files/./All/3488/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/3561/HI_S3_W_4.mp3,mfcc_files/./All/3561/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/4862/HI_S3_W_4.mp3,mfcc_files/./All/4862/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/4107/HI_S3_W_4.mp3,mfcc_files/./All/4107/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/3857/HI_S3_W_4.mp3,mfcc_files/./All/3857/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/3789/HI_S3_W_4.mp3,mfcc_files/./All/3789/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/2891/HI_S3_W_4.mp3,mfcc_files/./All/2891/HI_S3_W_4.csv,fox,Correct
5-7 years,Rajasthan,./All/3488/HI_S3_W_4.mp3,mfcc_files/./All/3488/HI_S3_W_4.csv,fox,Correct
5-7 years,Rajasthan,./All/3488/HI_S3_W_4.mp3,mfcc_files/./All/3488/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/4784/HI_S3_W_4.mp3,mfcc_files/./All/4784/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/2737/HI_S3_W_4.mp3,mfcc_files/./All/2737/HI_S3_W_4.csv,fox,Correct
5-7 years,Rajasthan,./All/4695/HI_S3_W_4.mp3,mfcc_files/./All/4695/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/1548/HI_S3_W_4.mp3,mfcc_files/./All/1548/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/4226/HI_S3_W_4.mp3,mfcc_files/./All/4226/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/4070/HI_S3_W_4.mp3,mfcc_files/./All/4070/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/2726/HI_S3_W_4.mp3,mfcc_files/./All/2726/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/3516/HI_S3_W_4.mp3,mfcc_files/./All/3516/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/4226/HI_S3_W_4.mp3,mfcc_files/./All/4226/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/3148/HI_S3_W_4.mp3,mfcc_files/./All/3148/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/3917/HI_S3_W_4.mp3,mfcc_files/./All/3917/HI_S3_W_4.csv,fox,Correct
7-10 years,Rajasthan,./All/4093/HI_S3_W_4.mp3,mfcc_files/./All/4093/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/4226/HI_S3_W_4.mp3,mfcc_files/./All/4226/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/3917/HI_S3_W_4.mp3,mfcc_files/./All/3917/HI_S3_W_4.csv,fox,Correct
7-10 years,Rajasthan,./All/4391/HI_S3_W_4.mp3,mfcc_files/./All/4391/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/3050/HI_S3_W_4.mp3,mfcc_files/./All/3050/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/2934/HI_S3_W_4.mp3,mfcc_files/./All/2934/HI_S3_W_4.csv,fox,Correct
7-10 years,Rajasthan,./All/3768/HI_S3_W_4.mp3,mfcc_files/./All/3768/HI_S3_W_4.csv,fox,Correct
5-7 years,Uttar Pradesh,./All/1653/HI_S3_W_4.mp3,mfcc_files/./All/1653/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/3857/HI_S3_W_4.mp3,mfcc_files/./All/3857/HI_S3_W_4.csv,fox,Correct
7-10 years,Uttar Pradesh,./All/2494/HI_S3_W_4.mp3,mfcc_files/./All/2494/HI_S3_W_4.csv,fox,Correct
5-7 years,Rajasthan,./All/3598/HI_S3_W_4.mp3,mfcc_files/./All/3598/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/4299/HI_S3_W_4.mp3,mfcc_files/./All/4299/HI_S3_W_4.csv,fox,Correct
7-10 years,Rajasthan,./All/3619/HI_S3_W_4.mp3,mfcc_files/./All/3619/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/2597/HI_S3_W_4.mp3,mfcc_files/./All/2597/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/5260/HI_S3_W_4.mp3,mfcc_files/./All/5260/HI_S3_W_4.csv,fox,Correct
7-10 years,Rajasthan,./All/3827/HI_S3_W_4.mp3,mfcc_files/./All/3827/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/4817/HI_S3_W_4.mp3,mfcc_files/./All/4817/HI_S3_W_4.csv,fox,Correct
7-10 years,Rajasthan,./All/4354/HI_S3_W_4.mp3,mfcc_files/./All/4354/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/2628/HI_S3_W_4.mp3,mfcc_files/./All/2628/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/3857/HI_S3_W_4.mp3,mfcc_files/./All/3857/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/2038/HI_S3_W_4.mp3,mfcc_files/./All/2038/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/3268/HI_S3_W_4.mp3,mfcc_files/./All/3268/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/5208/HI_S3_W_4.mp3,mfcc_files/./All/5208/HI_S3_W_4.csv,fox,Correct
5-7 years,Uttar Pradesh,./All/1483/HI_S3_W_4.mp3,mfcc_files/./All/1483/HI_S3_W_4.csv,fox,Correct
7-10 years,Rajasthan,./All/3661/HI_S3_W_4.mp3,mfcc_files/./All/3661/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/3547/HI_S3_W_4.mp3,mfcc_files/./All/3547/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/2628/HI_S3_W_4.mp3,mfcc_files/./All/2628/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/3246/HI_S3_W_4.mp3,mfcc_files/./All/3246/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/2628/HI_S3_W_4.mp3,mfcc_files/./All/2628/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/1441/HI_S3_W_4.mp3,mfcc_files/./All/1441/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/4685/HI_S3_W_4.mp3,mfcc_files/./All/4685/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/2596/HI_S3_W_4.mp3,mfcc_files/./All/2596/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/2628/HI_S3_W_4.mp3,mfcc_files/./All/2628/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/3560/HI_S3_W_4.mp3,mfcc_files/./All/3560/HI_S3_W_4.csv,fox,Correct
7-10 years,Rajasthan,./All/3661/HI_S3_W_4.mp3,mfcc_files/./All/3661/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/5019/HI_S3_W_4.mp3,mfcc_files/./All/5019/HI_S3_W_4.csv,fox,Correct
7-10 years,Uttar Pradesh,./All/2556/HI_S3_W_4.mp3,mfcc_files/./All/2556/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/3148/HI_S3_W_4.mp3,mfcc_files/./All/3148/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/2064/HI_S3_W_4.mp3,mfcc_files/./All/2064/HI_S3_W_4.csv,fox,Correct
7-10 years,Uttar Pradesh,./All/3097/HI_S3_W_4.mp3,mfcc_files/./All/3097/HI_S3_W_4.csv,fox,Correct
7-10 years,Rajasthan,./All/3661/HI_S3_W_4.mp3,mfcc_files/./All/3661/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/5093/HI_S3_W_4.mp3,mfcc_files/./All/5093/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/4299/HI_S3_W_4.mp3,mfcc_files/./All/4299/HI_S3_W_4.csv,fox,Correct
7-10 years,Rajasthan,./All/3827/HI_S3_W_4.mp3,mfcc_files/./All/3827/HI_S3_W_4.csv,fox,Correct
7-10 years,Rajasthan,./All/3827/HI_S3_W_4.mp3,mfcc_files/./All/3827/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/1405/HI_S3_W_4.mp3,mfcc_files/./All/1405/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/4907/HI_S3_W_4.mp3,mfcc_files/./All/4907/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/1441/HI_S3_W_4.mp3,mfcc_files/./All/1441/HI_S3_W_4.csv,fox,Correct
7-10 years,Rajasthan,./All/4452/HI_S3_W_4.mp3,mfcc_files/./All/4452/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/3127/HI_S3_W_4.mp3,mfcc_files/./All/3127/HI_S3_W_4.csv,fox,Correct
10-12 years,Uttar Pradesh,./All/1691/HI_S3_W_4.mp3,mfcc_files/./All/1691/HI_S3_W_4.csv,fox,Correct
10-12 years,Rajasthan,./All/4516/HI_S3_W_4.mp3,mfcc_files/./All/4516/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/4431/HI_S3_W_4.mp3,mfcc_files/./All/4431/HI_S3_W_4.csv,fox,Correct
7-10 years,Rajasthan,./All/4391/HI_S3_W_4.mp3,mfcc_files/./All/4391/HI_S3_W_4.csv,fox,Correct
12-15 years,Rajasthan,./All/4915/HI_S3_W_4.mp3,mfcc_files/./All/4915/HI_S3_W_4.csv,fox,Correct
12-15 years,Uttar Pradesh,./All/2860/HI_S3_W_4.mp3,mfcc_files/./All/2860/HI_S3_W_4.csv,fox,Correct
7-10 years,Uttar Pradesh,./All/2782/HI_S3_W_4.mp3,mfcc_files/./All/2782/HI_S3_W_4.csv,fox,Correct
12-15 years,Maharashtra,./All/658/MR_S2_W_5.mp3,mfcc_files/./All/658/MR_S2_W_5.csv,pen,Correct
10-12 years,Maharashtra,./All/1278/MR_S2_W_5.mp3,mfcc_files/./All/1278/MR_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/3649/HI_S2_W_5.mp3,mfcc_files/./All/3649/HI_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/891/MR_S2_W_5.mp3,mfcc_files/./All/891/MR_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/4453/HI_S2_W_5.mp3,mfcc_files/./All/4453/HI_S2_W_5.csv,pen,Correct
7-10 years,Uttar Pradesh,./All/3003/HI_S2_W_5.mp3,mfcc_files/./All/3003/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/3760/HI_S2_W_5.mp3,mfcc_files/./All/3760/HI_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/658/MR_S2_W_5.mp3,mfcc_files/./All/658/MR_S2_W_5.csv,pen,Correct
10-12 years,Maharashtra,./All/329/MR_S2_W_5.mp3,mfcc_files/./All/329/MR_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/579/MR_S2_W_5.mp3,mfcc_files/./All/579/MR_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/1838/HI_S2_W_5.mp3,mfcc_files/./All/1838/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/4810/HI_S2_W_5.mp3,mfcc_files/./All/4810/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/4414/HI_S2_W_5.mp3,mfcc_files/./All/4414/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/4965/HI_S2_W_5.mp3,mfcc_files/./All/4965/HI_S2_W_5.csv,pen,Correct
5-7 years,Rajasthan,./All/4295/HI_S2_W_5.mp3,mfcc_files/./All/4295/HI_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/2332/HI_S2_W_5.mp3,mfcc_files/./All/2332/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/3993/HI_S2_W_5.mp3,mfcc_files/./All/3993/HI_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/1951/HI_S2_W_5.mp3,mfcc_files/./All/1951/HI_S2_W_5.csv,pen,Correct
15-18years,Uttar Pradesh,./All/1498/HI_S2_W_5.mp3,mfcc_files/./All/1498/HI_S2_W_5.csv,pen,Correct
10-12 years,Uttar Pradesh,./All/1838/HI_S2_W_5.mp3,mfcc_files/./All/1838/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/3674/HI_S2_W_5.mp3,mfcc_files/./All/3674/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/4529/HI_S2_W_5.mp3,mfcc_files/./All/4529/HI_S2_W_5.csv,pen,Correct
7-10 years,Rajasthan,./All/4021/HI_S2_W_5.mp3,mfcc_files/./All/4021/HI_S2_W_5.csv,pen,Correct
12-15 years,Uttar Pradesh,./All/1457/HI_S2_W_5.mp3,mfcc_files/./All/1457/HI_S2_W_5.csv,pen,Correct
10-12 years,Rajasthan,./All/3760/HI_S2_W_5.mp3,mfcc_files/./All/3760/HI_S2_W_5.csv,pen,Correct
5-7 years,Uttar Pradesh,./All/2185/HI_S2_W_5.mp3,mfcc_files/./All/2185/HI_S2_W_5.csv,pen,Correct
10-12 years,Maharashtra,./All/924/MR_S2_W_5.mp3,mfcc_files/./All/924/MR_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/771/MR_S2_W_5.mp3,mfcc_files/./All/771/MR_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/687/MR_S2_W_5.mp3,mfcc_files/./All/687/MR_S2_W_5.csv,pen,Correct
12-15 years,Maharashtra,./All/985/MR_S2_W_5.mp3,mfcc_files/./All/985/MR_S2_W_5.csv,pen,Correct
